ACSSF,2012e1,co,000,0048,0000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0048,0000025,121469,4342,3138,5168,11089,12555,16456,18554,12807,7768,7750,4883,1575,7819,7565,100785,3936,2695,4623,9054,10914,13210,15793,10820,6997,6547,3585,852,6021,5738,11899,144,443,460,1495,1054,2201,1258,1432,478,635,713,66,551,969,4346,101,0,70,429,394,521,789,321,143,233,79,464,401,401,2848,14,0,15,66,193,237,302,123,56,313,506,131,464,428,1591,147,0,0,45,0,287,412,111,94,22,0,62,382,29,121469,4342,3138,5168,11089,12555,16456,18554,12807,7768,29592,100785,3936,2695,4623,9054,10914,13210,15793,10820,6997,22743,11899,144,443,460,1495,1054,2201,1258,1432,478,2934,4346,101,0,70,429,394,521,789,321,143,1578,4439,161,0,15,111,193,524,714,234,150,2337
ACSSF,2012e1,co,000,0048,0000026,93010,1765,960,2420,3143,5871,8434,12884,14044,11842,12038,5029,2578,6354,5648,67765,1650,717,1869,2129,5476,6881,8894,10934,8189,8769,3328,1463,4248,3218,5461,0,243,192,226,42,478,1213,714,716,695,233,40,325,344,6774,0,0,135,318,115,549,1194,843,1017,569,416,436,646,536,5622,115,0,224,89,103,237,714,481,761,993,556,89,334,926,7388,0,0,0,381,135,289,869,1072,1159,1012,496,550,801,624,93010,1765,960,2420,3143,5871,8434,12884,14044,11842,31647,67765,1650,717,1869,2129,5476,6881,8894,10934,8189,21026,5461,0,243,192,226,42,478,1213,714,716,1637,6774,0,0,135,318,115,549,1194,843,1017,2603,13010,115,0,224,470,238,526,1583,1553,1920,6381
ACSSF,2012e1,co,000,0048,0000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0048,0000028,207866,4970,5331,7021,10285,20440,30260,39159,24712,14139,13675,6716,4063,14540,12555,179302,4774,4519,6203,8804,17550,26993,34343,21643,12042,11772,5690,3278,11595,10096,20143,196,680,488,1116,2490,2690,3353,2142,1758,1216,521,649,1389,1455,1267,0,0,0,0,0,161,270,208,155,92,0,0,126,255,4614,0,41,36,242,195,160,854,449,42,214,379,64,1222,716,2540,0,91,294,123,205,256,339,270,142,381,126,72,208,33,207866,4970,5331,7021,10285,20440,30260,39159,24712,14139,51549,179302,4774,4519,6203,8804,17550,26993,34343,21643,12042,42431,20143,196,680,488,1116,2490,2690,3353,2142,1758,5230,1267,0,0,0,0,0,161,270,208,155,473,7154,0,132,330,365,400,416,1193,719,184,3415
ACSSF,2012e1,co,000,0048,0000029,452963,12335,8153,20123,28187,42388,57509,69408,54725,40519,37707,15802,5962,31550,28595,334825,9468,6984,15605,23094,31506,44610,49597,38607,29996,28463,11347,3745,20481,21322,44469,967,141,2237,2294,4965,4202,8282,6195,3103,3112,1255,839,3595,3282,41574,720,564,1694,1939,4413,5603,7537,4154,3961,2831,1037,723,4171,2227,16987,289,260,509,356,989,1897,2159,3318,1732,1745,752,443,1634,904,15108,891,204,78,504,515,1197,1833,2451,1727,1556,1411,212,1669,860,452963,12335,8153,20123,28187,42388,57509,69408,54725,40519,119616,334825,9468,6984,15605,23094,31506,44610,49597,38607,29996,85358,44469,967,141,2237,2294,4965,4202,8282,6195,3103,12083,41574,720,564,1694,1939,4413,5603,7537,4154,3961,10989,32095,1180,464,587,860,1504,3094,3992,5769,3459,11186
ACSSF,2012e1,co,000,0048,0000030,85779,2421,1130,2287,2954,8300,10007,12578,12595,8157,7675,3862,1057,5044,7712,66708,1481,824,1946,2459,6532,9090,9791,9248,6346,6092,2883,869,2901,6246,6598,326,281,188,282,1109,664,1256,936,276,256,316,61,500,147,1990,0,0,0,0,63,0,374,42,458,383,119,0,362,189,3475,69,0,0,0,135,0,393,926,241,516,62,35,818,280,7008,545,25,153,213,461,253,764,1443,836,428,482,92,463,850,85779,2421,1130,2287,2954,8300,10007,12578,12595,8157,25350,66708,1481,824,1946,2459,6532,9090,9791,9248,6346,18991,6598,326,281,188,282,1109,664,1256,936,276,1280,1990,0,0,0,0,63,0,374,42,458,1053,10483,614,25,153,213,596,253,1157,2369,1077,4026
ACSSF,2012e1,co,000,0048,0000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44208,1389,579,1295,2700,5302,6456,6589,5288,3094,11516,37202,1350,474,1148,2220,4315,5583,5987,4728,2660,8737,3864,39,105,117,416,671,463,295,66,313,1379,210,0,0,0,0,0,7,0,203,0,0,2932,0,0,30,64,316,403,307,291,121,1400
ACSSF,2012e1,co,000,0048,0000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0048,0000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72840,1653,1151,2257,4198,6974,8870,10806,10003,7431,19497,59528,1235,1151,2216,3694,5044,6840,8790,8734,6436,15388,7480,100,0,41,470,1324,1136,1116,509,731,2053,2587,0,0,0,34,365,418,267,211,151,1141,3245,318,0,0,0,241,476,633,549,113,915
